广东频道,#genre#
大湾区卫视,http://gmxw.7766.org:808/hls/132/index.m3u8
大湾区卫视,https://epg.pw/stream/255a4080ec98d7fdd51588ebc7d2c56a78e5e0cd46492f502e2cad43c7a28dc7.m3u8
大湾区卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
大湾区卫视,https://epg.pw/stream/fef2b0a1b538aec733fe12fd7ce2027a199d8f6f0f3a64753063d04777744b47.m3u8
大湾区卫视,http://skype.serv00.net/itouch.php?id=gdgj
大湾区卫视,http://183.238.248.83:9000/udp/239.21.0.84:3676
大湾区卫视,https://skype.serv00.net/itouch.php?id=nfws
大湾区卫视,http://58.248.84.148:8888/newlive/live/hls/47/live.m3u8
大湾区卫视,http://38.64.72.148/hls/modn/list/4011/chunklist0.m3u8
新会综合,http://ci.emdoor.tech:8080/touchtv.php?pk=2490
新会综合,https://skype.serv00.net/itouch.php?id=xhzh
鹤山综合,https://skype.serv00.net/itouch.php?id=hszh
鹤山综合,http://ci.emdoor.tech:8080/touchtv.php?pk=2441
广州综合,http://www.namewee.xyz/gudou.php?id=gzhounewsHD
广州综合,https://justsometime.gztv.com/sec/zhonghe.m3u8
广州新闻,http://www.namewee.xyz/gudou.php?id=gzhouzongheHD
广州新闻,https://justsometime.gztv.com/sec/xinwen.m3u8
广州竞赛,http://www.namewee.xyz/gudou.php?id=gzfilmsgaoqing
广州影视,https://justsometime.gztv.com/sec/yingshi.m3u8
广州影视,http://www.namewee.xyz/gudou.php?id=gzcompetitiongaoqing
佛山综合,http://www.namewee.xyz/gudou.php?id=foshanzongheHD_4500
佛山公共,http://www.namewee.xyz/gudou.php?id=foshangonggongHD_4500
佛山影视,http://www.namewee.xyz/gudou.php?id=foshanyingshiHD_4500
顺德综合,http://www.namewee.xyz/gudou.php?id=shundeHD_4500
珠海,http://113.86.204.95:9999/udp/239.77.0.155:5146
深圳卫视,http://api2.52tb.xyz/info?id=28&token=20230326xflvzc
深圳卫视,http://113.57.109.36:9901/tsfile/live/0126_1.m3u8
深圳卫视,https://cntv.lat/tv/live.php?auth=231110&id=szws
深圳卫视,http://222.240.82.92:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://115.149.139.141:10001/tsfile/live/1032_1.m3u8
深圳卫视,http://183.134.3.22:8888/newlive/live/hls/27/live.m3u8
深圳卫视,http://222.189.51.62:8888/newlive/live/hls/28/live.m3u8
深圳卫视,http://222.188.68.38:8888/newlive/live/hls/45/live.m3u8
深圳卫视,http://221.2.146.228:8888/newlive/live/hls/27/live.m3u8
深圳卫视,http://125.210.152.19:9123/live/hzgq-szwsgq-h264.m3u8
深圳卫视,http://60.208.113.114:8001/newlive/live/hls/27/live.m3u8
深圳卫视,http://222.71.90.218:8888/newlive/live/hls/24/live.m3u8
深圳卫视,http://60.211.167.226:8888/newlive/live/hls/28/live.m3u8
深圳卫视,http://58.220.219.14:9901/tsfile/live/0126_1.m3u8?key=txiptv
深圳卫视,http://111.207.22.10:8888/newlive/live/hls/28/live.m3u8

上海频道,#genre#
上海新闻,http://php.jdshipin.com:8880/bst.php?id=shxwzh
上海新闻,http://php.jdshipin.com:8880/bst.php?id=xwzhhd/4000000
上海新闻,http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/xwzhhd8m/8000000/mnf.m3u8
上海新闻,http://php.jdshipin.com:8880/bst.php?id=xwzhhd8m/8000000
上海新闻,https://cntv.lat/tv/live.php?auth=231110&id=shxwzh
上海都市,https://live.v1.mk/api/bestv.php?id=dshd8m/8000000
上海都市,https://epg.pw/stream/7b05aaa7c484b4b641fcbf62f41a7c885960fbd3ffe4a0d89d3411184afdde92.ctv
上海都市,http://php.jdshipin.com:8880/bst.php?id=dshd8m/8000000
上海都市,http://php.jdshipin.com:8880/bst.php?id=shds
上海都市,http://php.jdshipin.com:8880/bst.php?id=dsjc
上海都市,https://live.goodiptv.club/api/bestv.php?id=dshd8m/8000000
上海都市,http://php.jdshipin.com:8880/bst.php?id=ylpdhd/4000000
上海都市,https://cntv.lat/tv/live.php?auth=231110&id=shds
上海ICS,https://cntv.lat/tv/live.php?auth=231110&id=shics
上海ICS,http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/icshd8m/8000000/mnf.m3u8
七彩戏剧,https://live.v1.mk/api/bestv.php?id=qcxjhd8m/8000000
七彩戏剧,http://php.jdshipin.com:8880/bst.php?id=qcxj
七彩戏剧,http://php.jdshipin.com:8880/bst.php?id=qcxjhd8m/8000000
七彩戏剧,https://epg.pw/stream/4597a5c2422b837dbfb262e212f032554e6823a4b18f8dbc24e303b5e596a1b7.m3u8
七彩戏剧,https://live.goodiptv.club/api/bestv.php?id=qcxjhd8m/8000000
七彩戏剧,http://39.165.35.152:9901/tsfile/live/1016_1.m3u8?key=txiptv
七彩戏剧,https://cntv.lat/tv/live.php?auth=231110&id=qcxj
五星体育,http://live.cooltv.top/tv/news1296.php?id=6
五星体育,http://php.jdshipin.com:8880/bst.php?id=wxty
五星体育,http://php.jdshipin.com:8880/bst.php?id=wxtyhd8m/8000000
五星体育,http://222.71.90.218:8888/newlive/live/hls/56/live.m3u8
五星体育,https://epg.pw/stream/22245524bde60cc6f805db18f5af17413485ab766670f6cf07e0b23d29358163.ctv
五星体育,http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/wxtyhd8m/8000000/mnf.m3u8
五星体育,http://api2.52tb.xyz/info?id=376&token=20230326xflvzc
五星体育,https://live.goodiptv.club/api/bestv.php?id=wxtyhd8m/8000000
五星体育,http://php.jdshipin.com:8880/bst.php?id=ssty/4000000
五星体育,https://cntv.lat/tv/live.php?auth=231110&id=wxty
五星体育,https://live.v1.mk/api/bestv.php?id=wxtyhd8m/8000000
东方影视,http://php.jdshipin.com:8880/bst.php?id=dfys
东方影视,https://live.goodiptv.club/api/bestv.php?id=dfyshd8m/8000000
东方影视,http://php.jdshipin.com:8880/bst.php?id=dfyshd8m/8000000
东方影视,http://php.jdshipin.com:8880/bst.php?id=dsjpdhd/4000000
东方影视,https://live.v1.mk/api/bestv.php?id=dfyshd8m/8000000
东方财经,http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/dfcjhd8m/8000000/mnf.m3u8
东方财经,http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/dfcjhd8m/8000000/mnf.m3u8
东方财经,https://live.goodiptv.club/api/cqyx.php?id=dfcj
东方财经,https://live.v1.mk/api/bestv.php?id=dfcjhd8m/8000000
东方财经,https://epg.pw/stream/e256d4776e7ff92f40159e8e6aa7ee30e529b7c65fa8ab743c32f722d85e6c9a.ctv
东方财经,https://live.goodiptv.club/api/bestv.php?id=dfcjhd8m/8000000
东方财经,http://php.jdshipin.com:8880/bst.php?id=dfcjhd8m/8000000
东方财经,http://php.jdshipin.com:8880/bst.php?id=dfcj
东方财经,https://cntv.lat/tv/live.php?auth=231110&id=dfcj
法治天地,https://live.v1.mk/api/bestv.php?id=fztd8m/8000000
法治天地,http://php.jdshipin.com:8880/bst.php?id=fztd8m/8000000
法治天地,http://php.jdshipin.com:8880/bst.php?id=fztd
法治天地,https://live.goodiptv.club/api/bestv.php?id=fztd8m/8000000
法治天地,https://epg.pw/stream/4389baae3c68d2fef8fb8656cda7c4977540b2c3525ecf1edf9d5b04d5017a80.m3u8
法治天地,https://cntv.lat/tv/live.php?auth=231110&id=fztd
法治天地,http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/fztd8m/8000000/mnf.m3u8
第一财经,http://php.jdshipin.com:8880/bst.php?id=dycjhd/4000000
第一财经,http://php.jdshipin.com:8880/bst.php?id=dycjhd8m/8000000
第一财经,http://php.jdshipin.com:8880/bst.php?id=dycj
第一财经,http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/dycjhd8m/8000000/mnf.m3u8
第一财经,https://live.goodiptv.club/api/bestv.php?id=dycjhd8m/8000000
第一财经,https://cntv.lat/tv/live.php?auth=231110&id=dycj
第一财经,https://live.v1.mk/api/bestv.php?id=dycjhd8m/8000000
东方购物,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000007000010004/index.m3u8?channel-id=bestzb&Contentid=5000000007000010004&livemode=1&stbId=3

央视频道,#genre#
CCTV1,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022575503.m3u8
CCTV1,http://php.jdshipin.com:8880/bst.php?id=cctv11hd8m/8000000
CCTV1,http://php.jdshipin.com:8880/bst.php?id=cctv15hd8m/8000000
CCTV1,http://php.jdshipin.com:8880/bst.php?id=cctv16hd4k8m/15000000
CCTV1,http://php.jdshipin.com:8880/bst.php?id=cctvsehd/4000000
CCTV1,http://php.jdshipin.com:8880/bst.php?id=cctv16hd8m/8000000
CCTV1,http://php.jdshipin.com:8880/bst.php?id=cctv17hd8m/8000000
CCTV1,http://php.jdshipin.com:8880/bst.php?id=cctv12hd8m/8000000
CCTV1,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022575103.m3u8
CCTV1,http://222.189.51.62:8888/newlive/live/hls/1/live.m3u8
CCTV1,http://222.173.147.142:8888/newlive/live/hls/2/live.m3u8
CCTV1,http://222.173.147.142:8888/newlive/live/hls/16/live.m3u8
CCTV1,http://222.173.147.142:8888/newlive/live/hls/13/live.m3u8
CCTV1,http://222.173.147.142:8888/newlive/live/hls/12/live.m3u8
CCTV1,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022575603.m3u8
CCTV2,https://live.goodiptv.club/api/bestv.php?id=cctv2hd8m/8000000
CCTV2,http://php.jdshipin.com:8880/bst.php?id=cctv2hd8m/8000000
CCTV2,http://113.57.109.36:9901/tsfile/live/0002_1.m3u8
CCTV2,http://183.65.9.200:8888/udp/235.254.199.52:7980
CCTV2,http://218.13.170.98:9901/tsfile/live/0002_1.m3u8
CCTV2,http://183.134.3.22:8888/newlive/live/hls/3/live.m3u8
CCTV2,http://222.173.147.142:8888/newlive/live/hls/3/live.m3u8
CCTV2,http://222.188.68.38:8888/newlive/live/hls/3/live.m3u8
CCTV2,http://58.220.219.14:9901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV2,http://125.210.152.19:9123/live/hzgq-cctv2gq-h264.m3u8
CCTV2,http://111.207.22.10:8888/newlive/live/hls/3/live.m3u8
CCTV2,http://gmxw.7766.org:808/hls/20/index.m3u8
CCTV2,http://qdxiehou.7766.org:9901/tsfile/live/0002_1.m3u8
CCTV2,http://171.108.239.31:8181/tsfile/live/0002_1.m3u8
CCTV2,http://14.29.76.30:9901/tsfile/live/1008_1.m3u8
CCTV3,http://218.13.170.98:9901/tsfile/live/0003_1.m3u8
CCTV3,https://live.goodiptv.club/api/bestv.php?id=cctv38m/8000000
CCTV3,http://api2.52tb.xyz/info?id=4&token=20230326xflvzc
CCTV3,http://gmxw.7766.org:808/hls/91/index.m3u8
CCTV3,http://php.jdshipin.com:8880/bst.php?id=cctv38m/8000000
CCTV3,http://39.165.35.152:9901/tsfile/live/0003_1.m3u8?key=txiptv
CCTV3,http://183.134.3.22:8888/newlive/live/hls/4/live.m3u8
CCTV3,https://epg.pw/stream/7361b754ebaf0853cb863bc4a3af9233d23c74c0e46a0aa7190d44f0389e0822.m3u8
CCTV3,http://222.188.68.38:8888/newlive/live/hls/4/live.m3u8
CCTV3,http://58.248.84.148:8888/newlive/live/hls/4/live.m3u8
CCTV3,http://58.220.219.14:9901/tsfile/live/0003_1.m3u8?key=txiptv
CCTV3,http://60.211.167.226:8888/newlive/live/hls/4/live.m3u8
CCTV3,http://60.208.113.114:8001/newlive/live/hls/3/live.m3u8
CCTV3,http://101.71.176.182:8888/newlive/live/hls/4/live.m3u8
CCTV3,http://111.207.22.10:8888/newlive/live/hls/4/live.m3u8
CCTV4,https://live.goodiptv.club/api/bestv.php?id=cctv4hd8m/8000000
CCTV4,http://api2.52tb.xyz/info?id=5&token=20230326xflvzc
CCTV4,http://gmxw.7766.org:808/hls/22/index.m3u8
CCTV4,http://113.57.109.36:9901/tsfile/live/0004_1.m3u8
CCTV4,http://php.jdshipin.com:8880/bst.php?id=cctv4hd/4000000
CCTV4,http://218.13.170.98:9901/tsfile/live/0004_1.m3u8
CCTV4,http://39.165.35.152:9901/tsfile/live/0004_1.m3u8?key=txiptv
CCTV4,http://183.134.3.22:8888/newlive/live/hls/5/live.m3u8
CCTV4,https://epg.pw/stream/5ea26961bbc8690cbd372a194e8801249644123feab6354e1f2cdd2b8a0026ca.m3u8
CCTV4,http://222.173.147.142:8888/newlive/live/hls/5/live.m3u8
CCTV4,http://222.189.51.62:8888/newlive/live/hls/4/live.m3u8
CCTV4,http://222.188.68.38:8888/newlive/live/hls/5/live.m3u8
CCTV4,http://58.248.84.148:8888/newlive/live/hls/5/live.m3u8
CCTV4,http://60.211.167.226:8888/newlive/live/hls/5/live.m3u8
CCTV4,http://111.207.22.10:8888/newlive/live/hls/5/live.m3u8
CCTV5,http://218.13.170.98:9901/tsfile/live/0005_1.m3u8
CCTV5,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5,http://php.jdshipin.com:8880/bst.php?id=cctv5phd/4000000
CCTV5,http://gmxw.7766.org:808/hls/93/index.m3u8
CCTV5,http://60.208.113.114:8001/newlive/live/hls/5/live.m3u8
CCTV5,http://58.220.219.14:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV5,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022576303.m3u8
CCTV5,http://222.240.82.92:9901/tsfile/live/0005_1.m3u8
CCTV5,http://39.165.35.152:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV5,http://1.195.111.251:11190/tsfile/live/0005_1.m3u8
CCTV5,http://222.189.51.62:8888/newlive/live/hls/5/live.m3u8
CCTV5,http://222.188.68.38:8888/newlive/live/hls/6/live.m3u8
CCTV5,http://58.248.84.148:8888/newlive/live/hls/6/live.m3u8
CCTV5,http://101.71.176.182:8888/newlive/live/hls/6/live.m3u8
CCTV5,http://125.210.152.19:9123/live/hzgq-cctv5gq-h264.m3u8
CCTV5+,http://218.17.205.210:9901/tsfile/live/0126_1.m3u8
CCTV5+,http://59.55.35.92:20000/hls/2/index.m3u8
CCTV5+,http://27.185.2.92:9901/hls/101/index.m3u8
CCTV5+,http://58.57.21.166:9901/tsfile/live/0016_1.m3u8
CCTV5+,http://120.7.86.15:808/hls/16/index.m3u8
CCTV6,http://218.13.170.98:9901/tsfile/live/0006_1.m3u8
CCTV6,http://39.165.35.152:9901/tsfile/live/0006_1.m3u8?key=txiptv
CCTV6,http://183.134.3.22:8888/newlive/live/hls/7/live.m3u8
CCTV6,http://222.173.147.142:8888/newlive/live/hls/8/live.m3u8
CCTV6,http://222.188.68.38:8888/newlive/live/hls/7/live.m3u8
CCTV6,http://221.2.146.228:8888/newlive/live/hls/7/live.m3u8
CCTV6,http://58.248.84.148:8888/newlive/live/hls/7/live.m3u8
CCTV6,http://113.57.109.36:9901/tsfile/live/0006_1.m3u8
CCTV6,http://125.210.152.19:9123/live/hzgq-cctv6gq-h264.m3u8
CCTV6,https://epg.pw/stream/7bbfe5fb8392af3f4ffdc18217c886d0937de05315ed7980dc17d9578d4411ac.m3u8
CCTV6,http://101.71.176.182:8888/newlive/live/hls/8/live.m3u8
CCTV6,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022574301.m3u8
CCTV6,http://222.173.134.150:8888/tsfile/live/0006_1.m3u8
CCTV6,http://221.1.210.106:8053/tsfile/live/0006_1.m3u8
CCTV6,http://cfss.cc/api/ysp/cctv6.m3u8
CCTV7,http://api2.52tb.xyz/info?id=9&token=20230326xflvzc
CCTV7,http://gmxw.7766.org:808/hls/25/index.m3u8
CCTV7,http://php.jdshipin.com:8880/bst.php?id=cctv7hd8m/8000000
CCTV7,https://live.goodiptv.club/api/bestv.php?id=cctv7hd8m/8000000
CCTV7,http://218.13.170.98:9901/tsfile/live/0007_1.m3u8
CCTV7,http://183.134.3.22:8888/newlive/live/hls/8/live.m3u8
CCTV7,http://60.208.113.114:8001/newlive/live/hls/8/live.m3u8
CCTV7,http://222.188.68.38:8888/newlive/live/hls/8/live.m3u8
CCTV7,http://222.173.147.142:8888/newlive/live/hls/9/live.m3u8
CCTV7,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226192/1.m3u8
CCTV7,http://39.165.35.152:9901/tsfile/live/0007_1.m3u8?key=txiptv
CCTV7,http://113.57.109.36:9901/tsfile/live/0007_1.m3u8
CCTV7,http://58.220.219.14:9901/tsfile/live/0007_1.m3u8?key=txiptv
CCTV7,http://58.248.84.148:8888/newlive/live/hls/8/live.m3u8
CCTV7,http://221.213.43.82:8888/newlive/live/hls/9/live.m3u8
CCTV8,http://gmxw.7766.org:808/hls/96/index.m3u8
CCTV8,http://api2.52tb.xyz/info?id=10&token=20230326xflvzc
CCTV8,https://live.goodiptv.club/api/bestv.php?id=cctv8hd8m/8000000
CCTV8,http://58.220.219.14:9901/tsfile/live/0008_1.m3u8?key=txiptv
CCTV8,http://218.13.170.98:9901/tsfile/live/0008_1.m3u8
CCTV8,http://60.208.113.114:8001/newlive/live/hls/9/live.m3u8
CCTV8,http://183.134.3.22:8888/newlive/live/hls/9/live.m3u8
CCTV8,http://39.165.35.152:9901/tsfile/live/0008_1.m3u8?key=txiptv
CCTV8,http://222.188.68.38:8888/newlive/live/hls/9/live.m3u8
CCTV8,http://222.173.147.142:8888/newlive/live/hls/10/live.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8
CCTV8,http://113.57.109.36:9901/tsfile/live/0008_1.m3u8
CCTV8,http://58.248.84.148:8888/newlive/live/hls/9/live.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV8,http://60.211.167.226:8888/newlive/live/hls/10/live.m3u8
CCTV9,https://live.goodiptv.club/api/bestv.php?id=cctv9hd8m/8000000
CCTV9,http://api2.52tb.xyz/info?id=11&token=20230326xflvzc
CCTV9,http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv9hd8m/8000000/mnf.m3u8
CCTV9,http://113.57.109.36:9901/tsfile/live/0009_1.m3u8
CCTV9,http://58.19.38.233:8888/newlive/live/hls/11/live.m3u8
CCTV9,http://218.13.170.98:9901/tsfile/live/0009_1.m3u8
CCTV9,http://222.189.51.62:8888/newlive/live/hls/9/live.m3u8
CCTV9,http://183.134.3.22:8888/newlive/live/hls/10/live.m3u8
CCTV9,http://60.208.113.114:8001/newlive/live/hls/10/live.m3u8
CCTV9,http://222.173.147.142:8888/newlive/live/hls/11/live.m3u8
CCTV9,http://39.165.35.152:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV9,http://58.220.219.14:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV9,http://58.248.84.148:8888/newlive/live/hls/10/live.m3u8
CCTV9,http://221.213.43.82:8888/newlive/live/hls/11/live.m3u8
CCTV9,http://60.211.167.226:8888/newlive/live/hls/11/live.m3u8
CCTV10,http://gmxw.7766.org:808/hls/28/index.m3u8
CCTV10,https://live.goodiptv.club/api/bestv.php?id=cctv10hd8m/8000000
CCTV10,http://222.189.51.62:8888/newlive/live/hls/10/live.m3u8
CCTV10,http://222.188.68.38:8888/newlive/live/hls/11/live.m3u8
CCTV10,http://218.13.170.98:9901/tsfile/live/0010_1.m3u8
CCTV10,http://222.173.147.142:8888/newlive/live/hls/12/live.m3u8
CCTV10,http://58.220.219.14:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV10,http://58.248.84.148:8888/newlive/live/hls/11/live.m3u8
CCTV10,http://60.208.113.114:8001/newlive/live/hls/11/live.m3u8
CCTV10,http://125.210.152.19:9123/live/hzgq-cctv10gq-h264.m3u8
CCTV10,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8
CCTV10,http://221.213.43.82:8888/newlive/live/hls/12/live.m3u8
CCTV10,http://60.211.167.226:8888/newlive/live/hls/12/live.m3u8
CCTV10,http://111.207.22.10:8888/newlive/live/hls/12/live.m3u8
CCTV10,http://121.23.184.27:808/hls/10/index.m3u8
CCTV11,http://php.jdshipin.com:8880/bst.php?id=cctv11hd8m/8000000
CCTV11,https://live.goodiptv.club/api/bestv.php?id=cctv11hd8m/8000000
CCTV11,http://gmxw.7766.org:808/hls/29/index.m3u8
CCTV11,http://39.165.35.152:9901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV11,http://api2.52tb.xyz/info?id=13&token=20230326xflvzc
CCTV11,http://58.220.219.14:9901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV11,http://218.13.170.98:9901/tsfile/live/0011_1.m3u8
CCTV11,http://222.188.68.38:8888/newlive/live/hls/12/live.m3u8
CCTV11,http://222.173.147.142:8888/newlive/live/hls/13/live.m3u8
CCTV11,http://60.208.113.114:8001/newlive/live/hls/12/live.m3u8
CCTV11,http://58.248.84.148:8888/newlive/live/hls/12/live.m3u8
CCTV11,http://221.213.43.82:8888/newlive/live/hls/13/live.m3u8
CCTV11,http://125.210.152.19:9123/live/hzgq-cctv11gq-h264.m3u8
CCTV11,http://60.211.167.226:8888/newlive/live/hls/13/live.m3u8
CCTV11,http://101.71.176.182:8888/newlive/live/hls/13/live.m3u8
CCTV12,http://php.jdshipin.com:8880/bst.php?id=cctv12hd8m/8000000
CCTV12,http://gmxw.7766.org:808/hls/30/index.m3u8
CCTV12,http://221.213.43.82:8888/newlive/live/hls/14/live.m3u8
CCTV12,https://live.goodiptv.club/api/bestv.php?id=cctv12hd8m/8000000
CCTV12,http://60.208.113.114:8001/newlive/live/hls/13/live.m3u8
CCTV12,http://58.220.219.14:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV12,http://api2.52tb.xyz/info?id=14&token=20230326xflvzc
CCTV12,http://222.189.51.62:8888/newlive/live/hls/12/live.m3u8
CCTV12,http://218.13.170.98:9901/tsfile/live/0012_1.m3u8
CCTV12,http://222.188.68.38:8888/newlive/live/hls/13/live.m3u8
CCTV12,http://58.248.84.148:8888/newlive/live/hls/13/live.m3u8
CCTV12,http://221.2.146.228:8888/newlive/live/hls/13/live.m3u8
CCTV12,http://113.57.109.36:9901/tsfile/live/0012_1.m3u8
CCTV12,http://60.211.167.226:8888/newlive/live/hls/14/live.m3u8
CCTV12,http://111.207.22.10:8888/newlive/live/hls/14/live.m3u8
CCTV13,http://gmxw.7766.org:808/hls/31/index.m3u8
CCTV13,https://cntv.lat/tv/live.php?auth=231110&id=cctv13
CCTV13,https://live.v1.mk/api/ghyx.php?id=CCTV13HD_2000
CCTV13,https://live.v1.mk/api/bestv.php?id=cctv13xwhd8m/8000000
CCTV13,http://anren.live/HK/BSJE.m3u8
CCTV13,http://58.220.219.14:9901/tsfile/live/0013_1.m3u8?key=txiptv
